
Predictions were generated on 24-Feb-2026 at 21:59:04 using OpenFAST, compiled on Feb 11 2025 at 13:30:00 as a 64-bit application using single precision at commit v4.0.2
 linked with  NWTC Subroutine Library; ElastoDyn; InflowWind; AeroDyn; ServoDyn

Description from the FAST input file: FAST Certification Test #26: NREL 5.0 MW Baseline Wind Turbine (Onshore)

Time	Wind1VelX	Wind1VelY	Wind1VelZ	BldPitch1	BldPitch2	BldPitch3	Azimuth	RotSpeed	NacYaw	GenSpeed	TTDspFA	TTDspSS	TTDspTwst	RotTorq	LSSGagMya	LSSGagMza	YawBrFxp	YawBrFyp	YawBrFzp	YawBrMxp	YawBrMyp	YawBrMzp	TwrBsFxt	TwrBsFyt	TwrBsFzt	TwrBsMxt	TwrBsMyt	TwrBsMzt	RootFxb1	RootFyb1	RootFzb1	RootMxb1	RootMyb1	RootMzb1	TipDxb1	TipDyb1	TipDzb1	RootFxb2	RootFyb2	RootFzb2	RootMxb2	RootMyb2	RootMzb2	TipDxb2	TipDyb2	TipDzb2	RootFxb3	RootFyb3	RootFzb3	RootMxb3	RootMyb3	RootMzb3	TipDxb3	TipDyb3	TipDzb3	GenPwr	GenTq
(s)	(m/s)	(m/s)	(m/s)	(deg)	(deg)	(deg)	(deg)	(rpm)	(deg)	(rpm)	(m)	(m)	(deg)	(kN-m)	(kN-m)	(kN-m)	(kN)	(kN)	(kN)	(kN-m)	(kN-m)	(kN-m)	(kN)	(kN)	(kN)	(kN-m)	(kN-m)	(kN-m)	(kN)	(kN)	(kN)	(kN-m)	(kN-m)	(kN-m)	(m)	(m)	(m)	(kN)	(kN)	(kN)	(kN-m)	(kN-m)	(kN-m)	(m)	(m)	(m)	(kN)	(kN)	(kN)	(kN-m)	(kN-m)	(kN-m)	(m)	(m)	(m)	(kW)	(kN-m)
   20.7000	 4.030E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 3.083E+02	 7.196E+00	 0.000E+00	 6.979E+02	 3.776E-02	-1.550E-02	 0.000E+00	 2.684E+02	-1.514E+03	-1.855E+03	 9.330E+01	-2.180E+01	-3.454E+03	 3.183E+02	-1.117E+03	 7.212E+01	 9.164E+01	-2.014E+01	-6.861E+03	 2.174E+03	 6.976E+03	 7.216E+01	 5.898E+01	 1.337E+02	 1.123E+02	-2.740E+03	 2.200E+03	-1.464E+00	 1.264E+00	 2.702E-01	-2.379E-02	 5.989E+01	-1.786E+02	 1.539E+02	 4.003E+03	 2.176E+03	-3.353E+01	 1.386E+00	-6.456E-01	-3.098E-02	 6.691E+01	 3.749E+01	 3.861E+02	-1.008E+03	 2.243E+03	-7.312E+00	 1.241E+00	 7.170E-02	-2.172E-02	 1.845E+02	 2.674E+00
   20.8000	 4.030E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 3.126E+02	 7.196E+00	 0.000E+00	 6.981E+02	 3.417E-02	-8.900E-03	 0.000E+00	 2.672E+02	-1.642E+03	-1.652E+03	 8.691E+01	-1.029E+01	-3.450E+03	 2.966E+02	-1.051E+03	 9.524E+01	 8.184E+01	-8.753E+00	-6.858E+03	 1.133E+03	 6.284E+03	 9.528E+01	 5.769E+01	 1.244E+02	 1.027E+02	-2.531E+03	 2.164E+03	-2.302E+00	 1.255E+00	 2.421E-01	-2.330E-02	 6.119E+01	-1.773E+02	 1.640E+02	 3.871E+03	 2.220E+03	-3.213E+01	 1.401E+00	-6.192E-01	-3.119E-02	 6.508E+01	 4.546E+01	 3.856E+02	-1.085E+03	 2.184E+03	-7.796E+00	 1.215E+00	 7.512E-02	-2.088E-02	 1.849E+02	 2.679E+00
   20.9000	 4.030E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 3.170E+02	 7.196E+00	 0.000E+00	 6.981E+02	 3.132E-02	-2.304E-03	 0.000E+00	 2.551E+02	-1.735E+03	-1.459E+03	 8.178E+01	 1.605E+00	-3.439E+03	 2.606E+02	-9.617E+02	 8.727E+01	 7.259E+01	 1.571E+00	-6.847E+03	 1.249E+02	 5.692E+03	 8.729E+01	 5.661E+01	 1.145E+02	 9.351E+01	-2.316E+03	 2.136E+03	-3.076E+00	 1.250E+00	 2.133E-01	-2.298E-02	 6.218E+01	-1.710E+02	 1.757E+02	 3.557E+03	 2.255E+03	-2.916E+01	 1.410E+00	-5.607E-01	-3.082E-02	 6.379E+01	 4.914E+01	 3.831E+02	-9.993E+02	 2.141E+03	-9.136E+00	 1.197E+00	 4.908E-02	-2.026E-02	 1.853E+02	 2.685E+00
   21.0000	 4.030E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 3.213E+02	 7.194E+00	 0.000E+00	 6.979E+02	 2.940E-02	 4.302E-03	 0.000E+00	 2.441E+02	-1.808E+03	-1.314E+03	 7.759E+01	 1.315E+01	-3.426E+03	 2.238E+02	-8.978E+02	 5.017E+01	 6.774E+01	 1.209E+01	-6.833E+03	-8.907E+02	 5.332E+03	 5.019E+01	 5.598E+01	 1.044E+02	 8.498E+01	-2.104E+03	 2.125E+03	-3.777E+00	 1.250E+00	 1.853E-01	-2.284E-02	 6.248E+01	-1.640E+02	 1.888E+02	 3.236E+03	 2.265E+03	-2.618E+01	 1.407E+00	-5.003E-01	-3.008E-02	 6.373E+01	 5.229E+01	 3.784E+02	-9.005E+02	 2.136E+03	-1.038E+01	 1.192E+00	 1.986E-02	-2.001E-02	 1.854E+02	 2.688E+00
   21.1000	 4.030E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 3.256E+02	 7.192E+00	 0.000E+00	 6.976E+02	 2.856E-02	 1.085E-02	 0.000E+00	 2.437E+02	-1.883E+03	-1.223E+03	 7.605E+01	 2.342E+01	-3.416E+03	 1.990E+02	-8.833E+02	-2.434E+00	 6.594E+01	 2.430E+01	-6.824E+03	-1.950E+03	 5.186E+03	-2.412E+00	 5.584E+01	 9.447E+01	 7.734E+01	-1.900E+03	 2.127E+03	-4.447E+00	 1.254E+00	 1.587E-01	-2.284E-02	 6.209E+01	-1.605E+02	 2.030E+02	 3.070E+03	 2.245E+03	-2.466E+01	 1.394E+00	-4.679E-01	-2.927E-02	 6.463E+01	 5.873E+01	 3.718E+02	-9.393E+02	 2.168E+03	-1.061E+01	 1.200E+00	 1.438E-02	-2.021E-02	 1.853E+02	 2.686E+00
   21.2000	 4.030E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 3.299E+02	 7.190E+00	 0.000E+00	 6.974E+02	 2.886E-02	 1.713E-02	 0.000E+00	 2.516E+02	-1.975E+03	-1.158E+03	 7.784E+01	 3.225E+01	-3.416E+03	 1.858E+02	-9.232E+02	-4.880E+01	 6.646E+01	 3.742E+01	-6.824E+03	-3.007E+03	 5.245E+03	-4.879E+01	 5.596E+01	 8.457E+01	 7.069E+01	-1.704E+03	 2.132E+03	-5.138E+00	 1.259E+00	 1.336E-01	-2.289E-02	 6.140E+01	-1.626E+02	 2.172E+02	 3.144E+03	 2.206E+03	-2.525E+01	 1.374E+00	-4.787E-01	-2.865E-02	 6.572E+01	 7.065E+01	 3.642E+02	-1.201E+03	 2.214E+03	-9.321E+00	 1.217E+00	 4.828E-02	-2.084E-02	 1.848E+02	 2.681E+00
   21.3000	 4.030E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 3.342E+02	 7.188E+00	 0.000E+00	 6.973E+02	 3.028E-02	 2.275E-02	 0.000E+00	 2.562E+02	-2.095E+03	-1.086E+03	 8.138E+01	 3.986E+01	-3.426E+03	 1.738E+02	-1.016E+03	-7.438E+01	 7.181E+01	 4.919E+01	-6.833E+03	-3.953E+03	 5.573E+03	-7.436E+01	 5.599E+01	 7.459E+01	 6.488E+01	-1.510E+03	 2.132E+03	-5.880E+00	 1.262E+00	 1.095E-01	-2.290E-02	 6.096E+01	-1.696E+02	 2.306E+02	 3.423E+03	 2.169E+03	-2.764E+01	 1.357E+00	-5.273E-01	-2.848E-02	 6.652E+01	 8.764E+01	 3.564E+02	-1.669E+03	 2.256E+03	-6.684E+00	 1.237E+00	 1.191E-01	-2.174E-02	 1.843E+02	 2.674E+00
   21.4000	 4.030E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 3.385E+02	 7.186E+00	 0.000E+00	 6.972E+02	 3.270E-02	 2.731E-02	 0.000E+00	 2.497E+02	-2.238E+03	-9.825E+02	 8.634E+01	 4.606E+01	-3.441E+03	 1.550E+02	-1.140E+03	-8.031E+01	 8.105E+01	 5.821E+01	-6.849E+03	-4.703E+03	 6.126E+03	-8.030E+01	 5.574E+01	 6.412E+01	 5.984E+01	-1.309E+03	 2.122E+03	-6.692E+00	 1.261E+00	 8.503E-02	-2.278E-02	 6.126E+01	-1.781E+02	 2.428E+02	 3.775E+03	 2.155E+03	-3.070E+01	 1.349E+00	-5.905E-01	-2.885E-02	 6.714E+01	 1.068E+02	 3.490E+02	-2.229E+03	 2.290E+03	-3.535E+00	 1.250E+00	 2.077E-01	-2.262E-02	 1.839E+02	 2.668E+00
   21.5000	 4.030E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 3.428E+02	 7.183E+00	 0.000E+00	 6.969E+02	 3.592E-02	 3.050E-02	 0.000E+00	 2.362E+02	-2.383E+03	-8.341E+02	 9.311E+01	 5.069E+01	-3.455E+03	 1.332E+02	-1.249E+03	-7.377E+01	 9.039E+01	 6.384E+01	-6.862E+03	-5.203E+03	 6.773E+03	-7.376E+01	 5.525E+01	 5.273E+01	 5.568E+01	-1.087E+03	 2.100E+03	-7.612E+00	 1.255E+00	 5.784E-02	-2.252E-02	 6.244E+01	-1.837E+02	 2.538E+02	 4.032E+03	 2.172E+03	-3.310E+01	 1.353E+00	-6.387E-01	-2.954E-02	 6.762E+01	 1.240E+02	 3.419E+02	-2.721E+03	 2.312E+03	-9.917E-01	 1.250E+00	 2.861E-01	-2.312E-02	 1.832E+02	 2.659E+00
   21.6000	 4.030E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 3.471E+02	 7.179E+00	 0.000E+00	 6.964E+02	 3.973E-02	 3.217E-02	 0.000E+00	 2.272E+02	-2.492E+03	-6.324E+02	 1.002E+02	 5.381E+01	-3.460E+03	 1.199E+02	-1.298E+03	-5.367E+01	 9.919E+01	 6.590E+01	-6.867E+03	-5.436E+03	 7.465E+03	-5.367E+01	 5.468E+01	 4.029E+01	 5.239E+01	-8.318E+02	 2.074E+03	-8.688E+00	 1.247E+00	 2.556E-02	-2.220E-02	 6.418E+01	-1.829E+02	 2.640E+02	 4.061E+03	 2.216E+03	-3.370E+01	 1.367E+00	-6.485E-01	-3.012E-02	 6.751E+01	 1.358E+02	 3.347E+02	-3.014E+03	 2.309E+03	 1.186E-01	 1.240E+00	 3.304E-01	-2.311E-02	 1.822E+02	 2.646E+00
   21.7000	 4.030E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 3.515E+02	 7.175E+00	 0.000E+00	 6.959E+02	 4.392E-02	 3.235E-02	 0.000E+00	 2.300E+02	-2.537E+03	-3.860E+02	 1.064E+02	 5.492E+01	-3.454E+03	 1.238E+02	-1.264E+03	-1.396E+01	 1.075E+02	 6.542E+01	-6.862E+03	-5.437E+03	 8.176E+03	-1.398E+01	 5.428E+01	 2.689E+01	 4.997E+01	-5.447E+02	 2.054E+03	-9.917E+00	 1.241E+00	-1.238E-02	-2.195E-02	 6.601E+01	-1.749E+02	 2.744E+02	 3.824E+03	 2.270E+03	-3.206E+01	 1.383E+00	-6.123E-01	-3.026E-02	 6.650E+01	 1.412E+02	 3.267E+02	-3.061E+03	 2.275E+03	-3.375E-01	 1.226E+00	 3.316E-01	-2.267E-02	 1.808E+02	 2.628E+00
   21.8000	 4.030E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 3.558E+02	 7.171E+00	 0.000E+00	 6.955E+02	 4.832E-02	 3.114E-02	 0.000E+00	 2.398E+02	-2.517E+03	-1.273E+02	 1.126E+02	 5.335E+01	-3.440E+03	 1.411E+02	-1.160E+03	 3.902E+01	 1.135E+02	 6.343E+01	-6.847E+03	-5.245E+03	 8.840E+03	 3.899E+01	 5.431E+01	 1.292E+01	 4.847E+01	-2.381E+02	 2.047E+03	-1.124E+01	 1.241E+00	-5.413E-02	-2.191E-02	 6.750E+01	-1.613E+02	 2.853E+02	 3.389E+03	 2.317E+03	-2.872E+01	 1.395E+00	-5.414E-01	-2.988E-02	 6.506E+01	 1.414E+02	 3.173E+02	-2.924E+03	 2.227E+03	-1.803E+00	 1.214E+00	 3.003E-01	-2.204E-02	 1.791E+02	 2.606E+00
   21.9000	 4.030E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 5.729E-02	 7.169E+00	 0.000E+00	 6.954E+02	 5.279E-02	 2.864E-02	 0.000E+00	 2.452E+02	-2.456E+03	 1.023E+02	 1.191E+02	 4.914E+01	-3.424E+03	 1.585E+02	-1.032E+03	 8.314E+01	 1.183E+02	 5.940E+01	-6.832E+03	-4.856E+03	 9.476E+03	 8.309E+01	 5.485E+01	-1.033E+00	 4.784E+01	 6.769E+01	 2.058E+03	-1.257E+01	 1.249E+00	-9.626E-02	-2.219E-02	 6.833E+01	-1.459E+02	 2.970E+02	 2.902E+03	 2.341E+03	-2.496E+01	 1.396E+00	-4.608E-01	-2.912E-02	 6.409E+01	 1.400E+02	 3.061E+02	-2.737E+03	 2.194E+03	-3.366E+00	 1.204E+00	 2.607E-01	-2.145E-02	 1.776E+02	 2.583E+00
   22.0000	 4.030E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 4.358E+00	 7.166E+00	 0.000E+00	 6.952E+02	 5.721E-02	 2.493E-02	 0.000E+00	 2.398E+02	-2.383E+03	 2.810E+02	 1.250E+02	 4.267E+01	-3.414E+03	 1.670E+02	-9.312E+02	 9.757E+01	 1.251E+02	 5.262E+01	-6.822E+03	-4.254E+03	 1.016E+04	 9.751E+01	 5.581E+01	-1.453E+01	 4.799E+01	 3.548E+02	 2.085E+03	-1.383E+01	 1.264E+00	-1.355E-01	-2.274E-02	 6.840E+01	-1.330E+02	 3.095E+02	 2.523E+03	 2.336E+03	-2.222E+01	 1.385E+00	-3.988E-01	-2.818E-02	 6.398E+01	 1.406E+02	 2.934E+02	-2.650E+03	 2.188E+03	-4.148E+00	 1.199E+00	 2.391E-01	-2.113E-02	 1.761E+02	 2.563E+00
   22.1000	 4.030E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 8.657E+00	 7.164E+00	 0.000E+00	 6.950E+02	 6.143E-02	 2.005E-02	 0.000E+00	 2.285E+02	-2.322E+03	 4.187E+02	 1.310E+02	 3.421E+01	-3.415E+03	 1.705E+02	-8.827E+02	 7.743E+01	 1.332E+02	 4.346E+01	-6.822E+03	-3.456E+03	 1.087E+04	 7.737E+01	 5.693E+01	-2.743E+01	 4.906E+01	 6.163E+02	 2.120E+03	-1.497E+01	 1.283E+00	-1.703E-01	-2.348E-02	 6.796E+01	-1.251E+02	 3.219E+02	 2.355E+03	 2.307E+03	-2.132E+01	 1.365E+00	-3.746E-01	-2.729E-02	 6.438E+01	 1.458E+02	 2.798E+02	-2.755E+03	 2.204E+03	-3.650E+00	 1.200E+00	 2.522E-01	-2.121E-02	 1.747E+02	 2.543E+00
   22.2000	 4.030E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 1.295E+01	 7.161E+00	 0.000E+00	 6.946E+02	 6.530E-02	 1.410E-02	 0.000E+00	 2.226E+02	-2.285E+03	 5.429E+02	 1.377E+02	 2.451E+01	-3.425E+03	 1.793E+02	-8.901E+02	 3.070E+01	 1.409E+02	 3.215E+01	-6.833E+03	-2.479E+03	 1.153E+04	 3.065E+01	 5.795E+01	-3.985E+01	 5.127E+01	 8.581E+02	 2.149E+03	-1.605E+01	 1.302E+00	-2.015E-01	-2.423E-02	 6.746E+01	-1.222E+02	 3.335E+02	 2.402E+03	 2.271E+03	-2.224E+01	 1.346E+00	-3.896E-01	-2.667E-02	 6.473E+01	 1.554E+02	 2.658E+02	-3.049E+03	 2.225E+03	-1.991E+00	 1.205E+00	 2.995E-01	-2.173E-02	 1.731E+02	 2.521E+00
   22.3000	 4.030E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 1.725E+01	 7.158E+00	 0.000E+00	 6.943E+02	 6.863E-02	 7.303E-03	 0.000E+00	 2.282E+02	-2.267E+03	 6.778E+02	 1.437E+02	 1.447E+01	-3.440E+03	 1.988E+02	-9.419E+02	-2.974E+01	 1.491E+02	 1.870E+01	-6.847E+03	-1.352E+03	 1.214E+04	-2.977E+01	 5.868E+01	-5.207E+01	 5.466E+01	 1.094E+03	 2.168E+03	-1.710E+01	 1.317E+00	-2.315E-01	-2.487E-02	 6.739E+01	-1.218E+02	 3.434E+02	 2.562E+03	 2.249E+03	-2.412E+01	 1.333E+00	-4.267E-01	-2.647E-02	 6.488E+01	 1.670E+02	 2.523E+02	-3.440E+03	 2.243E+03	 1.785E-01	 1.212E+00	 3.650E-01	-2.249E-02	 1.714E+02	 2.497E+00
   22.4000	 4.030E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 2.154E+01	 7.157E+00	 0.000E+00	 6.941E+02	 7.120E-02	 4.668E-05	 0.000E+00	 2.400E+02	-2.256E+03	 8.361E+02	 1.481E+02	 4.290E+00	-3.452E+03	 2.250E+02	-1.011E+03	-8.613E+01	 1.571E+02	 4.155E+00	-6.859E+03	-1.463E+02	 1.267E+04	-8.613E+01	 5.901E+01	-6.442E+01	 5.920E+01	 1.338E+03	 2.175E+03	-1.821E+01	 1.326E+00	-2.628E-01	-2.534E-02	 6.802E+01	-1.197E+02	 3.513E+02	 2.676E+03	 2.253E+03	-2.568E+01	 1.330E+00	-4.573E-01	-2.660E-02	 6.492E+01	 1.771E+02	 2.396E+02	-3.786E+03	 2.256E+03	 2.001E+00	 1.214E+00	 4.238E-01	-2.313E-02	 1.697E+02	 2.473E+00
   22.5000	 4.030E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 2.584E+01	 7.157E+00	 0.000E+00	 6.942E+02	 7.286E-02	-7.203E-03	 0.000E+00	 2.473E+02	-2.228E+03	 1.021E+03	 1.515E+02	-6.106E+00	-3.455E+03	 2.495E+02	-1.061E+03	-1.143E+02	 1.616E+02	-1.012E+01	-6.863E+03	 1.050E+03	 1.299E+04	-1.142E+02	 5.902E+01	-7.695E+01	 6.485E+01	 1.596E+03	 2.170E+03	-1.940E+01	 1.331E+00	-2.967E-01	-2.571E-02	 6.925E+01	-1.124E+02	 3.573E+02	 2.596E+03	 2.285E+03	-2.575E+01	 1.336E+00	-4.552E-01	-2.676E-02	 6.483E+01	 1.822E+02	 2.276E+02	-3.957E+03	 2.260E+03	 2.798E+00	 1.212E+00	 4.537E-01	-2.337E-02	 1.683E+02	 2.453E+00
   22.6000	 4.030E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 3.013E+01	 7.158E+00	 0.000E+00	 6.944E+02	 7.353E-02	-1.400E-02	 0.000E+00	 2.445E+02	-2.156E+03	 1.225E+03	 1.532E+02	-1.641E+01	-3.450E+03	 2.685E+02	-1.068E+03	-9.318E+01	 1.623E+02	-2.329E+01	-6.858E+03	 2.164E+03	 1.308E+04	-9.312E+01	 5.893E+01	-8.948E+01	 7.131E+01	 1.867E+03	 2.162E+03	-2.070E+01	 1.335E+00	-3.334E-01	-2.610E-02	 7.058E+01	-9.843E+01	 3.623E+02	 2.261E+03	 2.329E+03	-2.378E+01	 1.346E+00	-4.083E-01	-2.671E-02	 6.433E+01	 1.807E+02	 2.161E+02	-3.896E+03	 2.249E+03	 2.307E+00	 1.209E+00	 4.434E-01	-2.316E-02	 1.673E+02	 2.438E+00
   22.7000	 4.030E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 3.443E+01	 7.159E+00	 0.000E+00	 6.945E+02	 7.320E-02	-2.004E-02	 0.000E+00	 2.364E+02	-2.027E+03	 1.426E+03	 1.522E+02	-2.640E+01	-3.439E+03	 2.860E+02	-1.035E+03	-2.323E+01	 1.608E+02	-3.432E+01	-6.846E+03	 3.132E+03	 1.299E+04	-2.315E+01	 5.901E+01	-1.017E+02	 7.828E+01	 2.138E+03	 2.162E+03	-2.204E+01	 1.342E+00	-3.712E-01	-2.660E-02	 7.147E+01	-7.905E+01	 3.670E+02	 1.720E+03	 2.365E+03	-2.018E+01	 1.353E+00	-3.244E-01	-2.636E-02	 6.339E+01	 1.737E+02	 2.044E+02	-3.634E+03	 2.225E+03	 7.780E-01	 1.209E+00	 3.979E-01	-2.273E-02	 1.666E+02	 2.427E+00
   22.8000	 4.030E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 3.872E+01	 7.159E+00	 0.000E+00	 6.945E+02	 7.194E-02	-2.520E-02	 0.000E+00	 2.323E+02	-1.856E+03	 1.598E+03	 1.493E+02	-3.586E+01	-3.428E+03	 3.083E+02	-9.755E+02	 6.566E+01	 1.568E+02	-4.246E+01	-6.835E+03	 3.920E+03	 1.273E+04	 6.577E+01	 5.942E+01	-1.130E+02	 8.571E+01	 2.393E+03	 2.175E+03	-2.335E+01	 1.352E+00	-4.071E-01	-2.726E-02	 7.164E+01	-5.781E+01	 3.720E+02	 1.111E+03	 2.379E+03	-1.617E+01	 1.349E+00	-2.275E-01	-2.575E-02	 6.247E+01	 1.640E+02	 1.919E+02	-3.283E+03	 2.204E+03	-1.116E+00	 1.213E+00	 3.368E-01	-2.238E-02	 1.660E+02	 2.417E+00
   22.9000	 4.030E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 4.302E+01	 7.160E+00	 0.000E+00	 6.945E+02	 6.985E-02	-2.953E-02	 0.000E+00	 2.366E+02	-1.672E+03	 1.722E+03	 1.454E+02	-4.401E+01	-3.422E+03	 3.342E+02	-9.137E+02	 1.296E+02	 1.503E+02	-4.866E+01	-6.830E+03	 4.562E+03	 1.229E+04	 1.297E+02	 6.013E+01	-1.232E+02	 9.375E+01	 2.612E+03	 2.198E+03	-2.451E+01	 1.367E+00	-4.378E-01	-2.805E-02	 7.108E+01	-3.882E+01	 3.774E+02	 5.966E+02	 2.364E+03	-1.310E+01	 1.332E+00	-1.467E-01	-2.491E-02	 6.205E+01	 1.551E+02	 1.784E+02	-2.984E+03	 2.199E+03	-2.564E+00	 1.222E+00	 2.851E-01	-2.229E-02	 1.654E+02	 2.409E+00
   23.0000	 4.030E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 4.732E+01	 7.162E+00	 0.000E+00	 6.946E+02	 6.707E-02	-3.308E-02	 0.000E+00	 2.447E+02	-1.501E+03	 1.797E+03	 1.402E+02	-5.000E+01	-3.424E+03	 3.547E+02	-8.703E+02	 1.386E+02	 1.435E+02	-5.446E+01	-6.831E+03	 5.108E+03	 1.178E+04	 1.387E+02	 6.088E+01	-1.319E+02	 1.026E+02	 2.788E+03	 2.224E+03	-2.543E+01	 1.383E+00	-4.614E-01	-2.885E-02	 6.992E+01	-2.497E+01	 3.826E+02	 2.911E+02	 2.325E+03	-1.179E+01	 1.307E+00	-1.027E-01	-2.394E-02	 6.210E+01	 1.500E+02	 1.644E+02	-2.846E+03	 2.214E+03	-2.925E+00	 1.234E+00	 2.626E-01	-2.254E-02	 1.650E+02	 2.403E+00
   23.1000	 4.030E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 5.161E+01	 7.164E+00	 0.000E+00	 6.949E+02	 6.376E-02	-3.581E-02	 0.000E+00	 2.489E+02	-1.355E+03	 1.844E+03	 1.340E+02	-5.362E+01	-3.431E+03	 3.616E+02	-8.542E+02	 9.057E+01	 1.371E+02	-6.012E+01	-6.838E+03	 5.564E+03	 1.121E+04	 9.070E+01	 6.148E+01	-1.395E+02	 1.124E+02	 2.924E+03	 2.244E+03	-2.608E+01	 1.396E+00	-4.780E-01	-2.950E-02	 6.850E+01	-1.668E+01	 3.866E+02	 2.108E+02	 2.273E+03	-1.216E+01	 1.281E+00	-9.923E-02	-2.303E-02	 6.220E+01	 1.492E+02	 1.504E+02	-2.898E+03	 2.236E+03	-2.052E+00	 1.248E+00	 2.748E-01	-2.311E-02	 1.649E+02	 2.401E+00
   23.2000	 4.030E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 5.591E+01	 7.166E+00	 0.000E+00	 6.952E+02	 6.006E-02	-3.750E-02	 0.000E+00	 2.466E+02	-1.234E+03	 1.890E+03	 1.278E+02	-5.479E+01	-3.439E+03	 3.538E+02	-8.622E+02	 5.884E+00	 1.296E+02	-6.496E+01	-6.846E+03	 5.887E+03	 1.058E+04	 6.012E+00	 6.176E+01	-1.462E+02	 1.232E+02	 3.037E+03	 2.252E+03	-2.656E+01	 1.403E+00	-4.906E-01	-2.987E-02	 6.732E+01	-1.184E+01	 3.886E+02	 2.695E+02	 2.229E+03	-1.348E+01	 1.261E+00	-1.214E-01	-2.235E-02	 6.202E+01	 1.509E+02	 1.374E+02	-3.072E+03	 2.252E+03	-4.101E-01	 1.260E+00	 3.106E-01	-2.383E-02	 1.652E+02	 2.404E+00
   23.3000	 4.030E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 6.021E+01	 7.168E+00	 0.000E+00	 6.954E+02	 5.610E-02	-3.783E-02	 0.000E+00	 2.424E+02	-1.127E+03	 1.952E+03	 1.216E+02	-5.346E+01	-3.444E+03	 3.388E+02	-8.866E+02	-8.353E+01	 1.220E+02	-6.777E+01	-6.852E+03	 6.002E+03	 9.910E+03	-8.342E+01	 6.163E+01	-1.524E+02	 1.348E+02	 3.150E+03	 2.243E+03	-2.703E+01	 1.402E+00	-5.035E-01	-2.998E-02	 6.670E+01	-6.774E+00	 3.882E+02	 3.199E+02	 2.204E+03	-1.474E+01	 1.247E+00	-1.429E-01	-2.192E-02	 6.155E+01	 1.520E+02	 1.261E+02	-3.240E+03	 2.256E+03	 1.117E+00	 1.267E+00	 3.467E-01	-2.440E-02	 1.656E+02	 2.409E+00
   23.4000	 4.030E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 6.452E+01	 7.170E+00	 0.000E+00	 6.955E+02	 5.204E-02	-3.648E-02	 0.000E+00	 2.424E+02	-1.010E+03	 2.030E+03	 1.148E+02	-5.006E+01	-3.444E+03	 3.270E+02	-9.152E+02	-1.409E+02	 1.150E+02	-6.655E+01	-6.852E+03	 5.816E+03	 9.251E+03	-1.408E+02	 6.119E+01	-1.585E+02	 1.466E+02	 3.276E+03	 2.224E+03	-2.761E+01	 1.396E+00	-5.195E-01	-2.991E-02	 6.659E+01	 2.001E+00	 3.858E+02	 2.204E+02	 2.200E+03	-1.492E+01	 1.239E+00	-1.382E-01	-2.161E-02	 6.085E+01	 1.493E+02	 1.166E+02	-3.267E+03	 2.248E+03	 1.666E+00	 1.266E+00	 3.592E-01	-2.450E-02	 1.661E+02	 2.416E+00
